,Ciudad,genero,edad,P1.1,P6 bien,P2.1,P7 bien,Rango_EH_media,Rango_EV_media,TEMP,HUMEDAD,sens_vis_term_orig,pref_vis_term_orig
1291,Medellín,M,21.0,-1.0,-1.0,1.0,0.0,2.0,2.0,21.4,83.9,-1.0-1.02.0,0.01.02.0
1292,Medellín,M,21.0,1.0,0.0,0.0,-1.0,2.0,3.0,21.7,84.0,0.01.03.0,-1.00.03.0
1293,Medellín,M,21.0,1.0,-1.0,0.0,0.0,2.0,2.0,22.0,83.5,-1.01.02.0,0.00.02.0
1294,Medellín,M,21.0,0.0,-1.0,0.0,0.0,1.0,2.0,22.2,82.8,-1.00.02.0,0.00.02.0
1295,Medellín,F,22.0,0.0,-1.0,1.0,1.0,1.0,1.0,21.4,83.9,-1.00.01.0,1.01.01.0
1296,Medellín,F,22.0,1.0,-1.0,1.0,1.0,1.0,1.0,21.7,84.0,-1.01.01.0,1.01.01.0
1297,Medellín,F,22.0,0.0,-1.0,0.0,1.0,1.0,1.0,22.0,83.5,-1.00.01.0,1.00.01.0
1298,Medellín,F,22.0,1.0,-1.0,1.0,1.0,1.0,1.0,22.2,82.8,-1.01.01.0,1.01.01.0
1299,Medellín,M,22.0,-1.0,0.0,1.0,0.0,1.0,1.0,21.4,83.9,0.0-1.01.0,0.01.01.0
1300,Medellín,M,22.0,-1.0,0.0,1.0,0.0,1.0,1.0,21.7,84.0,0.0-1.01.0,0.01.01.0
1301,Medellín,M,22.0,-1.0,0.0,1.0,0.0,1.0,1.0,22.0,83.5,0.0-1.01.0,0.01.01.0
1302,Medellín,M,22.0,-1.0,0.0,1.0,0.0,1.0,1.0,22.2,82.8,0.0-1.01.0,0.01.01.0
1303,Medellín,F,21.0,0.0,0.0,0.0,0.0,1.0,1.0,21.4,83.9,0.00.01.0,0.00.01.0
1304,Medellín,F,21.0,-1.0,-1.0,0.0,1.0,2.0,2.0,21.7,84.0,-1.0-1.02.0,1.00.02.0
1305,Medellín,F,21.0,1.0,-1.0,-1.0,1.0,2.0,2.0,22.0,83.5,-1.01.02.0,1.0-1.02.0
1306,Medellín,F,21.0,0.0,-1.0,0.0,-1.0,2.0,1.0,22.2,82.8,-1.00.01.0,-1.00.01.0
1307,Medellín,M,24.0,1.0,0.0,2.0,-1.0,1.0,1.0,21.4,83.9,0.01.01.0,-1.02.01.0
1308,Medellín,M,24.0,0.0,0.0,1.0,0.0,2.0,1.0,21.7,84.0,0.00.01.0,0.01.01.0
1309,Medellín,M,24.0,-1.0,0.0,1.0,0.0,2.0,1.0,22.0,83.5,0.0-1.01.0,0.01.01.0
1310,Medellín,M,24.0,-1.0,-1.0,1.0,1.0,1.0,1.0,22.2,82.8,-1.0-1.01.0,1.01.01.0
1311,Medellín,F,21.0,-1.0,0.0,1.0,-1.0,1.0,1.0,21.4,83.9,0.0-1.01.0,-1.01.01.0
1312,Medellín,F,21.0,-1.0,0.0,1.0,0.0,1.0,1.0,21.7,84.0,0.0-1.01.0,0.01.01.0
1313,Medellín,F,21.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,83.5,0.00.01.0,0.00.01.0
1314,Medellín,F,21.0,0.0,0.0,0.0,0.0,1.0,1.0,22.2,82.8,0.00.01.0,0.00.01.0
1315,Medellín,F,22.0,1.0,-3.0,0.0,2.0,4.0,2.0,22.4,81.8,-3.01.02.0,2.00.02.0
1316,Medellín,F,22.0,1.0,-3.0,-1.0,2.0,5.0,4.0,22.4,80.7,-3.01.04.0,2.0-1.04.0
1317,Medellín,F,22.0,1.0,-3.0,0.0,2.0,5.0,5.0,22.8,79.8,-3.01.05.0,2.00.05.0
1318,Medellín,F,22.0,0.0,-2.0,0.0,2.0,5.0,4.0,23.3,78.3,-2.00.04.0,2.00.04.0
1319,Medellín,M,21.0,0.0,-2.0,0.0,0.0,2.0,1.0,22.4,81.8,-2.00.01.0,0.00.01.0
1320,Medellín,M,21.0,0.0,-2.0,0.0,0.0,2.0,2.0,22.4,80.7,-2.00.02.0,0.00.02.0
1321,Medellín,M,21.0,0.0,-1.0,0.0,0.0,2.0,2.0,22.8,79.8,-1.00.02.0,0.00.02.0
1322,Medellín,M,21.0,0.0,-1.0,0.0,0.0,2.0,2.0,23.3,78.3,-1.00.02.0,0.00.02.0
1323,Medellín,F,21.0,1.0,-2.0,1.0,0.0,1.0,2.0,22.4,81.8,-2.01.02.0,0.01.02.0
1324,Medellín,F,21.0,0.0,-2.0,0.0,1.0,1.0,2.0,22.4,80.7,-2.00.02.0,1.00.02.0
1325,Medellín,F,21.0,0.0,-2.0,0.0,1.0,1.0,2.0,22.8,79.8,-2.00.02.0,1.00.02.0
1326,Medellín,F,21.0,0.0,-2.0,0.0,1.0,1.0,2.0,23.3,78.3,-2.00.02.0,1.00.02.0
1327,Medellín,M,23.0,0.0,-1.0,0.0,0.0,2.0,2.0,22.4,81.8,-1.00.02.0,0.00.02.0
1328,Medellín,M,23.0,0.0,0.0,0.0,0.0,3.0,4.0,22.4,80.7,0.00.04.0,0.00.04.0
1329,Medellín,M,23.0,2.0,0.0,-1.0,0.0,4.0,5.0,22.8,79.8,0.02.05.0,0.0-1.05.0
1330,Medellín,M,23.0,0.0,0.0,0.0,0.0,3.0,5.0,23.3,78.3,0.00.05.0,0.00.05.0
1331,Medellín,F,23.0,0.0,-2.0,1.0,0.0,1.0,1.0,22.4,81.8,-2.00.01.0,0.01.01.0
1332,Medellín,F,23.0,0.0,-1.0,0.0,0.0,2.0,2.0,22.4,80.7,-1.00.02.0,0.00.02.0
1333,Medellín,F,23.0,1.0,-2.0,0.0,1.0,2.0,2.0,22.8,79.8,-2.01.02.0,1.00.02.0
1334,Medellín,F,23.0,0.0,0.0,1.0,0.0,2.0,2.0,23.3,78.3,0.00.02.0,0.01.02.0
1335,Medellín,F,22.0,-1.0,-1.0,2.0,1.0,1.0,1.0,22.4,81.8,-1.0-1.01.0,1.02.01.0
1336,Medellín,F,22.0,0.0,-1.0,0.0,1.0,1.0,1.0,22.4,80.7,-1.00.01.0,1.00.01.0
1337,Medellín,F,22.0,1.0,0.0,0.0,0.0,1.0,1.0,22.8,79.8,0.01.01.0,0.00.01.0
1338,Medellín,F,22.0,0.0,0.0,0.0,0.0,1.0,1.0,23.3,78.3,0.00.01.0,0.00.01.0
1339,Medellín,F,23.0,0.0,-2.0,0.0,2.0,2.0,2.0,22.4,81.8,-2.00.02.0,2.00.02.0
1340,Medellín,F,24.0,0.0,-2.0,0.0,1.0,4.0,3.0,22.4,80.7,-2.00.03.0,1.00.03.0
1341,Medellín,F,25.0,0.0,-1.0,0.0,1.0,4.0,4.0,22.8,79.8,-1.00.04.0,1.00.04.0
1342,Medellín,F,26.0,0.0,-2.0,0.0,1.0,4.0,4.0,23.3,78.3,-2.00.04.0,1.00.04.0
1343,Medellín,M,25.0,-1.0,-2.0,2.0,2.0,2.0,1.0,22.4,81.8,-2.0-1.01.0,2.02.01.0
1344,Medellín,M,25.0,0.0,-1.0,-1.0,2.0,2.0,1.0,22.4,80.7,-1.00.01.0,2.0-1.01.0
1345,Medellín,M,25.0,-1.0,-2.0,1.0,2.0,2.0,1.0,22.8,79.8,-2.0-1.01.0,2.01.01.0
1346,Medellín,M,25.0,-1.0,-2.0,2.0,2.0,2.0,1.0,23.3,78.3,-2.0-1.01.0,2.02.01.0
1347,Medellín,M,23.0,0.0,0.0,0.0,0.0,1.0,1.0,22.4,81.8,0.00.01.0,0.00.01.0
1348,Medellín,M,23.0,0.0,0.0,0.0,-1.0,1.0,1.0,22.4,80.7,0.00.01.0,-1.00.01.0
1349,Medellín,M,23.0,0.0,0.0,0.0,0.0,1.0,1.0,22.8,79.8,0.00.01.0,0.00.01.0
1350,Medellín,M,23.0,0.0,0.0,0.0,0.0,1.0,1.0,23.3,78.3,0.00.01.0,0.00.01.0
1351,Medellín,M,19.0,2.0,0.0,-1.0,0.0,5.0,5.0,23.8,74.2,0.02.05.0,0.0-1.05.0
1352,Medellín,M,19.0,0.0,0.0,-1.0,-2.0,5.0,5.0,24.6,72.6,0.00.05.0,-2.0-1.05.0
1353,Medellín,M,19.0,0.0,0.0,0.0,-2.0,5.0,5.0,24.9,70.7,0.00.05.0,-2.00.05.0
1354,Medellín,M,19.0,0.0,0.0,0.0,-2.0,5.0,5.0,25.3,69.4,0.00.05.0,-2.00.05.0
1355,Medellín,M,19.0,0.0,0.0,0.0,-2.0,5.0,5.0,25.6,68.4,0.00.05.0,-2.00.05.0
1356,Medellín,F,18.0,0.0,-1.0,1.0,0.0,2.0,2.0,23.8,74.2,-1.00.02.0,0.01.02.0
1357,Medellín,F,18.0,0.0,0.0,1.0,0.0,2.0,2.0,24.6,72.6,0.00.02.0,0.01.02.0
1358,Medellín,F,18.0,1.0,0.0,0.0,0.0,2.0,2.0,24.9,70.7,0.01.02.0,0.00.02.0
1359,Medellín,F,18.0,-1.0,0.0,2.0,0.0,2.0,2.0,25.3,69.4,0.0-1.02.0,0.02.02.0
1360,Medellín,F,18.0,-1.0,0.0,1.0,0.0,2.0,2.0,25.6,68.4,0.0-1.02.0,0.01.02.0
1361,Medellín,F,22.0,-1.0,-3.0,2.0,1.0,1.0,2.0,23.8,74.2,-3.0-1.02.0,1.02.02.0
1362,Medellín,F,22.0,-1.0,-1.0,0.0,2.0,1.0,2.0,24.6,72.6,-1.0-1.02.0,2.00.02.0
1363,Medellín,F,22.0,0.0,-1.0,0.0,2.0,1.0,2.0,24.9,70.7,-1.00.02.0,2.00.02.0
1364,Medellín,F,22.0,0.0,-1.0,0.0,-1.0,1.0,2.0,25.3,69.4,-1.00.02.0,-1.00.02.0
1365,Medellín,F,22.0,0.0,0.0,0.0,2.0,1.0,2.0,25.6,68.4,0.00.02.0,2.00.02.0
1366,Medellín,M,21.0,2.0,-1.0,-1.0,1.0,4.0,5.0,23.8,74.2,-1.02.05.0,1.0-1.05.0
1367,Medellín,M,21.0,2.0,-1.0,-2.0,1.0,4.0,4.0,24.6,72.6,-1.02.04.0,1.0-2.04.0
1368,Medellín,M,21.0,2.0,0.0,-2.0,0.0,4.0,5.0,24.9,70.7,0.02.05.0,0.0-2.05.0
1369,Medellín,M,21.0,2.0,0.0,-2.0,0.0,4.0,5.0,25.3,69.4,0.02.05.0,0.0-2.05.0
1370,Medellín,M,21.0,2.0,1.0,-2.0,-1.0,4.0,4.0,25.6,68.4,1.02.04.0,-1.0-2.04.0
1371,Medellín,M,20.0,-1.0,-2.0,1.0,0.0,2.0,2.0,23.8,74.2,-2.0-1.02.0,0.01.02.0
1372,Medellín,M,20.0,0.0,-1.0,1.0,-1.0,2.0,2.0,24.6,72.6,-1.00.02.0,-1.01.02.0
1373,Medellín,M,20.0,0.0,-2.0,0.0,0.0,2.0,2.0,24.9,70.7,-2.00.02.0,0.00.02.0
1374,Medellín,F,24.0,2.0,1.0,0.0,0.0,2.0,2.0,23.8,74.2,1.02.02.0,0.00.02.0
1375,Medellín,F,24.0,0.0,-1.0,1.0,1.0,1.0,2.0,24.6,72.6,-1.00.02.0,1.01.02.0
1376,Medellín,F,24.0,-1.0,-1.0,1.0,1.0,2.0,2.0,24.9,70.7,-1.0-1.02.0,1.01.02.0
1377,Medellín,F,20.0,-1.0,1.0,0.0,-1.0,5.0,4.0,23.8,74.2,1.0-1.04.0,-1.00.04.0
1378,Medellín,F,20.0,2.0,0.0,0.0,0.0,4.0,4.0,24.6,72.6,0.02.04.0,0.00.04.0
1379,Medellín,F,20.0,-2.0,0.0,0.0,0.0,4.0,4.0,24.9,70.7,0.0-2.04.0,0.00.04.0
1380,Medellín,F,20.0,1.0,1.0,0.0,-1.0,5.0,4.0,25.3,69.4,1.01.04.0,-1.00.04.0
1381,Medellín,F,20.0,0.0,0.0,0.0,-1.0,4.0,4.0,25.6,68.4,0.00.04.0,-1.00.04.0
1382,Medellín,F,18.0,2.0,0.0,2.0,-1.0,2.0,1.0,24.6,72.6,0.02.01.0,-1.02.01.0
1383,Medellín,F,18.0,-1.0,0.0,2.0,0.0,2.0,1.0,24.9,70.7,0.0-1.01.0,0.02.01.0
1384,Medellín,F,18.0,-2.0,0.0,2.0,0.0,2.0,1.0,25.3,69.4,0.0-2.01.0,0.02.01.0
1385,Medellín,F,18.0,1.0,0.0,2.0,0.0,2.0,1.0,25.6,68.4,0.01.01.0,0.02.01.0
1386,Medellín,F,21.0,1.0,0.0,1.0,0.0,1.0,1.0,24.6,72.6,0.01.01.0,0.01.01.0
1387,Medellín,F,21.0,-1.0,0.0,1.0,0.0,1.0,1.0,24.9,70.7,0.0-1.01.0,0.01.01.0
1388,Medellín,F,21.0,-1.0,0.0,2.0,0.0,1.0,1.0,25.3,69.4,0.0-1.01.0,0.02.01.0
1389,Medellín,F,21.0,-1.0,1.0,2.0,-1.0,1.0,1.0,25.6,68.4,1.0-1.01.0,-1.02.01.0
1390,Medellín,M,22.0,0.0,1.0,0.0,-1.0,5.0,5.0,28.0,57.7,1.00.05.0,-1.00.05.0
1391,Medellín,M,22.0,0.0,1.0,0.0,-1.0,5.0,5.0,28.0,57.7,1.00.05.0,-1.00.05.0
1392,Medellín,M,22.0,0.0,0.0,1.0,0.0,5.0,5.0,28.2,57.6,0.00.05.0,0.01.05.0
1393,Medellín,M,22.0,-1.0,0.0,1.0,0.0,5.0,5.0,28.1,55.8,0.0-1.05.0,0.01.05.0
1394,Medellín,M,22.0,-1.0,0.0,1.0,0.0,5.0,5.0,27.8,55.9,0.0-1.05.0,0.01.05.0
1395,Medellín,F,22.0,0.0,1.0,1.0,-2.0,3.0,3.0,28.0,57.7,1.00.03.0,-2.01.03.0
1396,Medellín,F,22.0,1.0,0.0,1.0,-1.0,3.0,3.0,28.0,57.7,0.01.03.0,-1.01.03.0
1397,Medellín,F,22.0,-1.0,0.0,0.0,0.0,2.0,2.0,28.2,57.6,0.0-1.02.0,0.00.02.0
1398,Medellín,F,22.0,1.0,0.0,1.0,-1.0,2.0,2.0,28.1,55.8,0.01.02.0,-1.01.02.0
1399,Medellín,F,22.0,0.0,0.0,1.0,0.0,3.0,2.0,27.8,55.9,0.00.02.0,0.01.02.0
1400,Medellín,F,20.0,-2.0,1.0,1.0,-1.0,2.0,2.0,28.0,57.7,1.0-2.02.0,-1.01.02.0
1401,Medellín,F,20.0,-1.0,0.0,1.0,0.0,2.0,2.0,28.0,57.7,0.0-1.02.0,0.01.02.0
1402,Medellín,F,20.0,-1.0,0.0,2.0,-1.0,2.0,2.0,28.2,57.6,0.0-1.02.0,-1.02.02.0
1403,Medellín,F,20.0,-2.0,2.0,2.0,-2.0,1.0,2.0,28.1,55.8,2.0-2.02.0,-2.02.02.0
1404,Medellín,F,20.0,-2.0,0.0,2.0,0.0,1.0,2.0,27.8,55.9,0.0-2.02.0,0.02.02.0
1405,Medellín,M,20.0,0.0,0.0,0.0,-2.0,4.0,4.0,28.0,57.7,0.00.04.0,-2.00.04.0
1406,Medellín,M,20.0,1.0,0.0,0.0,0.0,4.0,5.0,28.0,57.7,0.01.05.0,0.00.05.0
1407,Medellín,M,20.0,0.0,-2.0,0.0,0.0,4.0,4.0,28.2,57.6,-2.00.04.0,0.00.04.0
1408,Medellín,M,20.0,-1.0,-1.0,1.0,0.0,3.0,4.0,28.1,55.8,-1.0-1.04.0,0.01.04.0
1409,Medellín,M,20.0,-1.0,-2.0,2.0,0.0,3.0,4.0,27.8,55.9,-2.0-1.04.0,0.02.04.0
1410,Medellín,F,22.0,0.0,0.0,1.0,0.0,2.0,2.0,28.0,57.7,0.00.02.0,0.01.02.0
1411,Medellín,F,22.0,0.0,0.0,0.0,0.0,3.0,2.0,28.0,57.7,0.00.02.0,0.00.02.0
1412,Medellín,F,22.0,-1.0,0.0,0.0,0.0,2.0,2.0,28.2,57.6,0.0-1.02.0,0.00.02.0
1413,Medellín,F,22.0,1.0,0.0,1.0,0.0,2.0,2.0,28.1,55.8,0.01.02.0,0.01.02.0
1414,Medellín,F,22.0,0.0,0.0,1.0,0.0,2.0,2.0,27.8,55.9,0.00.02.0,0.01.02.0
1415,Medellín,F,20.0,-1.0,0.0,1.0,-1.0,2.0,2.0,28.0,57.7,0.0-1.02.0,-1.01.02.0
1416,Medellín,F,20.0,-1.0,0.0,1.0,0.0,2.0,2.0,28.0,57.7,0.0-1.02.0,0.01.02.0
1417,Medellín,F,20.0,-1.0,0.0,1.0,0.0,2.0,2.0,28.2,57.6,0.0-1.02.0,0.01.02.0
1418,Medellín,F,20.0,-1.0,0.0,1.0,-1.0,1.0,1.0,28.1,55.8,0.0-1.01.0,-1.01.01.0
1419,Medellín,F,20.0,-1.0,0.0,2.0,-1.0,2.0,2.0,27.8,55.9,0.0-1.02.0,-1.02.02.0
1420,Medellín,F,19.0,0.0,2.0,0.0,-1.0,2.0,1.0,28.0,57.7,2.00.01.0,-1.00.01.0
1421,Medellín,F,19.0,0.0,0.0,0.0,-1.0,1.0,1.0,28.0,57.7,0.00.01.0,-1.00.01.0
1422,Medellín,F,19.0,1.0,0.0,0.0,-2.0,1.0,1.0,28.2,57.6,0.01.01.0,-2.00.01.0
1423,Medellín,F,19.0,0.0,0.0,0.0,-2.0,1.0,1.0,28.1,55.8,0.00.01.0,-2.00.01.0
1424,Medellín,F,19.0,0.0,0.0,0.0,-2.0,1.0,1.0,27.8,55.9,0.00.01.0,-2.00.01.0
1425,Medellín,F,19.0,0.0,2.0,2.0,-2.0,2.0,1.0,28.0,57.7,2.00.01.0,-2.02.01.0
1426,Medellín,F,19.0,0.0,0.0,2.0,-2.0,2.0,1.0,28.0,57.7,0.00.01.0,-2.02.01.0
1427,Medellín,F,19.0,0.0,0.0,2.0,-2.0,2.0,1.0,28.2,57.6,0.00.01.0,-2.02.01.0
1428,Medellín,F,19.0,-1.0,0.0,2.0,-2.0,2.0,1.0,28.1,55.8,0.0-1.01.0,-2.02.01.0
1429,Medellín,F,19.0,-1.0,0.0,2.0,-2.0,2.0,1.0,27.8,55.9,0.0-1.01.0,-2.02.01.0
1430,Medellín,F,19.0,0.0,0.0,0.0,-2.0,1.0,1.0,28.0,57.7,0.00.01.0,-2.00.01.0
1431,Medellín,F,19.0,0.0,1.0,0.0,-2.0,1.0,1.0,28.0,57.7,1.00.01.0,-2.00.01.0
1432,Medellín,F,19.0,-1.0,0.0,0.0,-2.0,1.0,1.0,28.2,57.6,0.0-1.01.0,-2.00.01.0
1433,Medellín,F,19.0,-1.0,0.0,1.0,-2.0,1.0,1.0,28.1,55.8,0.0-1.01.0,-2.01.01.0
1434,Medellín,F,19.0,-1.0,0.0,1.0,-2.0,1.0,1.0,27.8,55.9,0.0-1.01.0,-2.01.01.0
1435,Medellín,F,19.0,1.0,1.0,0.0,-1.0,5.0,5.0,27.8,56.2,1.01.05.0,-1.00.05.0
1436,Medellín,F,19.0,2.0,1.0,-1.0,-2.0,5.0,5.0,27.9,57.4,1.02.05.0,-2.0-1.05.0
1437,Medellín,F,19.0,1.0,1.0,-1.0,-1.0,5.0,5.0,28.2,56.8,1.01.05.0,-1.0-1.05.0
1438,Medellín,F,19.0,0.0,0.0,0.0,0.0,5.0,5.0,28.2,55.4,0.00.05.0,0.00.05.0
1439,Medellín,F,19.0,0.0,-1.0,0.0,0.0,5.0,5.0,27.8,54.3,-1.00.05.0,0.00.05.0
1440,Medellín,M,19.0,0.0,1.0,0.0,0.0,2.0,2.0,28.2,56.8,1.00.02.0,0.00.02.0
1441,Medellín,M,19.0,0.0,0.0,0.0,0.0,2.0,2.0,28.2,55.4,0.00.02.0,0.00.02.0
1442,Medellín,M,19.0,0.0,0.0,0.0,0.0,3.0,2.0,27.8,54.3,0.00.02.0,0.00.02.0
1443,Medellín,M,20.0,-1.0,2.0,1.0,-3.0,2.0,2.0,27.8,56.2,2.0-1.02.0,-3.01.02.0
1444,Medellín,M,20.0,-2.0,1.0,1.0,-3.0,2.0,2.0,27.9,57.4,1.0-2.02.0,-3.01.02.0
1445,Medellín,M,20.0,-1.0,2.0,2.0,-3.0,2.0,2.0,28.2,56.8,2.0-1.02.0,-3.02.02.0
1446,Medellín,M,20.0,-2.0,0.0,1.0,-3.0,1.0,2.0,28.2,55.4,0.0-2.02.0,-3.01.02.0
1447,Medellín,M,20.0,-2.0,-1.0,2.0,-3.0,1.0,2.0,27.8,54.3,-1.0-2.02.0,-3.02.02.0
1448,Medellín,M,23.0,0.0,1.0,0.0,-2.0,2.0,2.0,27.8,56.2,1.00.02.0,-2.00.02.0
1449,Medellín,M,23.0,0.0,1.0,0.0,-1.0,3.0,2.0,27.9,57.4,1.00.02.0,-1.00.02.0
1450,Medellín,M,23.0,-1.0,1.0,1.0,-1.0,2.0,2.0,28.2,56.8,1.0-1.02.0,-1.01.02.0
1451,Medellín,M,23.0,-1.0,1.0,1.0,-1.0,2.0,2.0,28.2,55.4,1.0-1.02.0,-1.01.02.0
1452,Medellín,M,23.0,-1.0,1.0,1.0,-1.0,2.0,2.0,27.8,54.3,1.0-1.02.0,-1.01.02.0
1453,Medellín,M,19.0,0.0,3.0,0.0,-2.0,2.0,2.0,27.8,56.2,3.00.02.0,-2.00.02.0
1454,Medellín,M,19.0,0.0,2.0,0.0,-2.0,2.0,2.0,27.9,57.4,2.00.02.0,-2.00.02.0
1455,Medellín,M,19.0,0.0,2.0,0.0,-2.0,2.0,2.0,28.2,56.8,2.00.02.0,-2.00.02.0
1456,Medellín,M,19.0,0.0,1.0,0.0,-1.0,1.0,1.0,28.2,55.4,1.00.01.0,-1.00.01.0
1457,Medellín,M,19.0,0.0,1.0,0.0,-1.0,1.0,1.0,27.8,54.3,1.00.01.0,-1.00.01.0
1458,Medellín,M,21.0,0.0,1.0,0.0,-2.0,1.0,1.0,27.8,56.2,1.00.01.0,-2.00.01.0
1459,Medellín,M,21.0,0.0,2.0,0.0,-2.0,2.0,1.0,27.9,57.4,2.00.01.0,-2.00.01.0
1460,Medellín,M,21.0,0.0,1.0,0.0,-1.0,1.0,1.0,28.2,56.8,1.00.01.0,-1.00.01.0
1461,Medellín,M,21.0,-1.0,1.0,1.0,-1.0,1.0,1.0,28.2,55.4,1.0-1.01.0,-1.01.01.0
1462,Medellín,M,21.0,-1.0,0.0,1.0,-1.0,1.0,1.0,27.8,54.3,0.0-1.01.0,-1.01.01.0
1463,Medellín,F,19.0,-1.0,1.0,1.0,-2.0,2.0,2.0,27.8,56.2,1.0-1.02.0,-2.01.02.0
1464,Medellín,F,19.0,-1.0,2.0,1.0,-3.0,2.0,2.0,27.9,57.4,2.0-1.02.0,-3.01.02.0
1465,Medellín,F,19.0,-1.0,3.0,1.0,-3.0,2.0,1.0,28.2,56.8,3.0-1.01.0,-3.01.01.0
1466,Medellín,F,19.0,0.0,3.0,0.0,-3.0,2.0,1.0,28.2,55.4,3.00.01.0,-3.00.01.0
1467,Medellín,F,19.0,-1.0,3.0,1.0,-3.0,2.0,1.0,27.8,54.3,3.0-1.01.0,-3.01.01.0
1468,Medellín,M,19.0,0.0,0.0,1.0,-1.0,1.0,1.0,27.8,56.2,0.00.01.0,-1.01.01.0
1469,Medellín,M,19.0,0.0,0.0,1.0,-1.0,1.0,1.0,27.9,57.4,0.00.01.0,-1.01.01.0
1470,Medellín,M,19.0,-1.0,0.0,1.0,-1.0,1.0,1.0,28.2,56.8,0.0-1.01.0,-1.01.01.0
1471,Medellín,M,19.0,-1.0,0.0,1.0,-1.0,1.0,1.0,28.2,55.4,0.0-1.01.0,-1.01.01.0
1472,Medellín,M,19.0,-1.0,0.0,1.0,-1.0,1.0,1.0,27.8,54.3,0.0-1.01.0,-1.01.01.0
1473,Medellín,F,21.0,0.0,1.0,0.0,-2.0,3.0,3.0,27.5,54.9,1.00.03.0,-2.00.03.0
1474,Medellín,F,21.0,0.0,1.0,0.0,-2.0,2.0,2.0,27.7,54.6,1.00.02.0,-2.00.02.0
1475,Medellín,F,21.0,0.0,2.0,1.0,-2.0,2.0,1.0,27.5,58.4,2.00.01.0,-2.01.01.0
1476,Medellín,F,21.0,-1.0,0.0,1.0,0.0,1.0,1.0,26.8,65.1,0.0-1.01.0,0.01.01.0
1477,Medellín,F,21.0,-1.0,0.0,1.0,0.0,1.0,1.0,26.3,62.0,0.0-1.01.0,0.01.01.0
1478,Medellín,M,24.0,0.0,0.0,0.0,-1.0,3.0,3.0,27.5,54.9,0.00.03.0,-1.00.03.0
1479,Medellín,M,24.0,0.0,0.0,1.0,-1.0,2.0,1.0,27.7,54.6,0.00.01.0,-1.01.01.0
1480,Medellín,M,24.0,-1.0,0.0,1.0,-1.0,2.0,1.0,27.5,58.4,0.0-1.01.0,-1.01.01.0
1481,Medellín,M,24.0,0.0,0.0,1.0,-1.0,2.0,1.0,26.8,65.1,0.00.01.0,-1.01.01.0
1482,Medellín,M,24.0,-1.0,0.0,1.0,-1.0,4.0,1.0,26.3,62.0,0.0-1.01.0,-1.01.01.0
1483,Medellín,F,26.0,0.0,2.0,1.0,-2.0,2.0,2.0,27.5,54.9,2.00.02.0,-2.01.02.0
1484,Medellín,F,26.0,-1.0,1.0,1.0,-1.0,1.0,2.0,27.7,54.6,1.0-1.02.0,-1.01.02.0
1485,Medellín,F,26.0,-1.0,1.0,2.0,-1.0,1.0,2.0,27.5,58.4,1.0-1.02.0,-1.02.02.0
1486,Medellín,F,26.0,-1.0,0.0,2.0,-1.0,1.0,2.0,26.8,65.1,0.0-1.02.0,-1.02.02.0
1487,Medellín,F,26.0,-2.0,0.0,2.0,-1.0,1.0,2.0,26.3,62.0,0.0-2.02.0,-1.02.02.0
1488,Medellín,F,20.0,0.0,0.0,0.0,-1.0,4.0,5.0,27.5,54.9,0.00.05.0,-1.00.05.0
1489,Medellín,F,20.0,-1.0,0.0,1.0,0.0,3.0,4.0,27.7,54.6,0.0-1.04.0,0.01.04.0
1490,Medellín,F,20.0,0.0,0.0,0.0,0.0,2.0,3.0,27.5,58.4,0.00.03.0,0.00.03.0
1491,Medellín,F,20.0,-1.0,0.0,1.0,0.0,2.0,2.0,26.8,65.1,0.0-1.02.0,0.01.02.0
1492,Medellín,F,20.0,-2.0,0.0,2.0,0.0,2.0,1.0,26.3,62.0,0.0-2.01.0,0.02.01.0
1493,Medellín,F,21.0,1.0,1.0,2.0,-1.0,4.0,4.0,27.5,54.9,1.01.04.0,-1.02.04.0
1494,Medellín,F,21.0,0.0,0.0,2.0,0.0,2.0,2.0,27.7,54.6,0.00.02.0,0.02.02.0
1495,Medellín,F,21.0,-1.0,0.0,2.0,0.0,2.0,2.0,27.5,58.4,0.0-1.02.0,0.02.02.0
1496,Medellín,F,21.0,-1.0,0.0,2.0,0.0,1.0,2.0,26.8,65.1,0.0-1.02.0,0.02.02.0
1497,Medellín,F,21.0,-2.0,0.0,2.0,0.0,1.0,1.0,26.3,62.0,0.0-2.01.0,0.02.01.0
1498,Medellín,F,21.0,0.0,2.0,0.0,-2.0,3.0,3.0,27.5,54.9,2.00.03.0,-2.00.03.0
1499,Medellín,F,21.0,-1.0,2.0,0.0,-2.0,2.0,1.0,27.7,54.6,2.0-1.01.0,-2.00.01.0
1500,Medellín,F,21.0,-1.0,1.0,1.0,-1.0,1.0,1.0,27.5,58.4,1.0-1.01.0,-1.01.01.0
1501,Medellín,F,21.0,-1.0,1.0,1.0,-2.0,1.0,1.0,26.8,65.1,1.0-1.01.0,-2.01.01.0
1502,Medellín,F,21.0,-1.0,0.0,2.0,-1.0,1.0,2.0,26.3,62.0,0.0-1.02.0,-1.02.02.0
1503,Medellín,F,21.0,0.0,-1.0,0.0,0.0,4.0,3.0,27.5,54.9,-1.00.03.0,0.00.03.0
1504,Medellín,F,21.0,-1.0,0.0,1.0,0.0,1.0,1.0,27.7,54.6,0.0-1.01.0,0.01.01.0
